ML_USE,GCS_FILE_PATH,LABEL,X_MIN,Y_MIN,X_MAX,Y_MIN,X_MAX,Y_MAX,X_MIN,Y_MAX
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,DN_steam,0.834375,0.6328125,,,0.9294921875,0.7032234374999999,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,DN_dry_clean,0.8234375,0.75625,,,0.9392578125,0.8174812499999999,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,dry_clean_no_steam,0.65,0.75625,,,0.74404375,0.8169921875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,dry_clean_low_heat,0.5125,0.7609375,,,0.60913125,0.8220703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,dry_clean_reduced_moisture,0.36875,0.75625,,,0.4654296875,0.816015625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,dry_clean_short_cycle,0.2390625,0.7609375,,,0.33271562499999996,0.8204109374999999,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,dry_clean_any_solvent,0.246875,0.8625,,,0.33759843749999996,0.9220703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,dry_clean_any_solvent_except_trichloroethylene,0.4390625,0.8640625,,,0.5294921875,0.9203125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,dry_clean_petrol_only,0.6515625,0.8640625,,,0.7391609375,0.91748125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,iron_high,0.221875,0.640625,,,0.321484375,0.696778125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,iron_medium,0.3609375,0.6390625,,,0.4626953125,0.69873125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,iron_low,0.5078125,0.64375,,,0.6046875,0.6955078125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,line_dry,0.2234375,0.515625,,,0.3203609375,0.58256875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,drip_dry,0.3703125,0.5203125,,,0.463965625,0.5797859375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,dry_flat,0.5109375,0.5171875,,,0.60810625,0.58125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,tumble_dry_very_delicate,0.5109375,0.4015625,,,0.6111328125,0.4796875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,tumble_dry_delicate,0.36875,0.3984375,,,0.4688484375,0.47509843749999997,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,tumble_dry_normal,0.2265625,0.4046875,,,0.3235359375,0.4640625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,bleach,0.2234375,0.2578125,,,0.32055625,0.3234859375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PJ-CI404_TAGS_16U_20161101114518_jpg.rf.746dce5f6793b207160c2a47796d9fb4.jpg,non_chlorine_bleach,0.4046875,0.2578125,,,0.5047359375,0.3234859375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img100_jpg.rf.78ce391ad9d8f70af4c1f1b9bf7c781d.jpg,iron_medium,0.665625,0.5875,,,0.784765625,0.7498046875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img100_jpg.rf.78ce391ad9d8f70af4c1f1b9bf7c781d.jpg,non_chlorine_bleach,0.4546875,0.6671875,,,0.5642578125,0.8203125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img100_jpg.rf.78ce391ad9d8f70af4c1f1b9bf7c781d.jpg,40C,0.325,0.68125,,,0.460790625,0.840234375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img100_jpg.rf.78ce391ad9d8f70af4c1f1b9bf7c781d.jpg,tumble_dry_low,0.5546875,0.6171875,,,0.6671875,0.7669921875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img100_jpg.rf.78ce391ad9d8f70af4c1f1b9bf7c781d.jpg,dry_clean_any_solvent_except_trichloroethylene,0.78125,0.5703125,,,0.8720703125,0.6859375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.7d3bfae061d614e02622de7de217d792.jpg,iron_high,0.5328125,0.38125,,,0.6341796875,0.5284671875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.7d3bfae061d614e02622de7de217d792.jpg,DN_bleach,0.4359375,0.4890625,,,0.5394046875,0.6515625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.7d3bfae061d614e02622de7de217d792.jpg,40C,0.328125,0.6015625,,,0.4470703125,0.7668953125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.7d3bfae061d614e02622de7de217d792.jpg,dry_clean_any_solvent_except_trichloroethylene,0.628125,0.290625,,,0.7076171875,0.42319375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.7d3bfae061d614e02622de7de217d792.jpg,tumble_dry_medium,0.7,0.2125,,,0.8000984375,0.362109375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/89_jpg.rf.7abc2ede51838264247b8e243ad6370e.jpg,ER_52,0.6296875,0.215625,,,0.7125,0.27421875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/89_jpg.rf.7abc2ede51838264247b8e243ad6370e.jpg,ER_37,0.51875,0.221875,,,0.6234375,0.271875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/89_jpg.rf.7abc2ede51838264247b8e243ad6370e.jpg,ER_25,0.4375,0.2203125,,,0.5125,0.27578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/89_jpg.rf.7abc2ede51838264247b8e243ad6370e.jpg,ER_18,0.35,0.221875,,,0.43125,0.271875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/89_jpg.rf.7abc2ede51838264247b8e243ad6370e.jpg,ER_5,0.2453125,0.225,,,0.34765625,0.27734375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.776f0715371bf98be8abcba8f3244e74.jpg,iron_high,0.534375,0.38125,,,0.6328125,0.52734375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.776f0715371bf98be8abcba8f3244e74.jpg,DN_bleach,0.440625,0.4921875,,,0.53359375,0.6484375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.776f0715371bf98be8abcba8f3244e74.jpg,40C,0.334375,0.6078125,,,0.440625,0.7625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.776f0715371bf98be8abcba8f3244e74.jpg,dry_clean_any_solvent_except_trichloroethylene,0.63125,0.2921875,,,0.70625,0.42109375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/img30_jpg.rf.776f0715371bf98be8abcba8f3244e74.jpg,tumble_dry_medium,0.7046875,0.2171875,,,0.79609375,0.359375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/146_jpg.rf.79777235a4042014ebee67782181ab9b.jpg,ER_52,0.6234375,0.571875,,,0.69194375,0.6205078125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/146_jpg.rf.79777235a4042014ebee67782181ab9b.jpg,ER_37,0.540625,0.5734375,,,0.61279375,0.621875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/146_jpg.rf.79777235a4042014ebee67782181ab9b.jpg,ER_27,0.4578125,0.578125,,,0.5234375,0.625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/146_jpg.rf.79777235a4042014ebee67782181ab9b.jpg,ER_18,0.365625,0.575,,,0.4375,0.6309578124999999,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/146_jpg.rf.79777235a4042014ebee67782181ab9b.jpg,ER_3,0.2765625,0.5796875,,,0.35654375,0.6309578124999999,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/104_jpg.rf.7da87afda35e765ac52773ff413c67a1.jpg,ER_5,0.31875,0.6390625,,,0.41015625,0.68359375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/104_jpg.rf.7da87afda35e765ac52773ff413c67a1.jpg,ER_18,0.4171875,0.6375,,,0.50546875,0.68984375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/104_jpg.rf.7da87afda35e765ac52773ff413c67a1.jpg,ER_38,0.515625,0.6390625,,,0.590625,0.684375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/104_jpg.rf.7da87afda35e765ac52773ff413c67a1.jpg,ER_27,0.5953125,0.634375,,,0.6765625,0.684375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/111_jpg.rf.7c932fc00b991e8f056b62da89cc492c.jpg,ER_2,0.25,0.503125,,,0.3203125,0.5390625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/111_jpg.rf.7c932fc00b991e8f056b62da89cc492c.jpg,ER_18,0.321875,0.4953125,,,0.38515625,0.53125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/111_jpg.rf.7c932fc00b991e8f056b62da89cc492c.jpg,ER_38,0.3796875,0.4921875,,,0.44453125,0.5234375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/111_jpg.rf.7c932fc00b991e8f056b62da89cc492c.jpg,ER_42,0.4421875,0.484375,,,0.4984375,0.5140625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/111_jpg.rf.7c932fc00b991e8f056b62da89cc492c.jpg,ER_27,0.496875,0.484375,,,0.55859375,0.51484375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,dry_clean_any_solvent_except_trichloroethylene,0.2390625,0.3234375,,,0.31879843750000003,0.44194374999999997,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_wring,0.3,0.24375,,,0.38447343749999996,0.374609375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,dry_clean_any_solvent_except_trichloroethylene,0.3734375,0.18125,,,0.44975624999999997,0.291015625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_tumble_dry,0.4296875,0.0984375,,,0.52373125,0.2266609375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_iron,0.275,0.421875,,,0.369140625,0.5404296875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_iron,0.403125,0.4546875,,,0.49375,0.5609375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_iron,0.53125,0.284375,,,0.6344234375,0.4202640625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_iron,0.4125,0.2828125,,,0.5015625,0.38154374999999996,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_tumble_dry,0.4640625,0.371875,,,0.5547859374999999,0.47627031249999996,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_bleach,0.3859375,0.621875,,,0.4794921875,0.7419921875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_bleach,0.45625,0.5671875,,,0.5579109375,0.6828125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_bleach,0.51875,0.4859375,,,0.6064453125,0.5887703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_bleach,0.5921875,0.409375,,,0.675,0.515625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,hand_wash,0.4296875,0.7328125,,,0.5344734375,0.8873046875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,hand_wash,0.5734375,0.5921875,,,0.670215625,0.7219234375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,30C,0.5046875,0.6796875,,,0.6047859375,0.8017093750000001,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,30C,0.646875,0.515625,,,0.738915625,0.6403328125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.743e4c307ad85f22bad081a4ece88d48.jpg,DN_tumble_dry,0.328125,0.5125,,,0.42685625,0.65498125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,dry_clean_any_solvent_except_trichloroethylene,0.240625,0.325,,,0.31684531250000003,0.44038125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_wring,0.2984375,0.24375,,,0.3856453125,0.375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,dry_clean_any_solvent_except_trichloroethylene,0.3703125,0.178125,,,0.453271875,0.29375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_tumble_dry,0.4296875,0.0984375,,,0.5231453125,0.2262703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_iron,0.2734375,0.421875,,,0.3700203125,0.5404296875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_iron,0.4,0.4515625,,,0.497265625,0.563965625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_iron,0.5328125,0.2859375,,,0.63305625,0.4190921875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_iron,0.4140625,0.2828125,,,0.5001953125,0.3809578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_tumble_dry,0.465625,0.3734375,,,0.5532234375,0.474903125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_bleach,0.3890625,0.625,,,0.4765625,0.740625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_bleach,0.459375,0.56875,,,0.55498125,0.6798828125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_bleach,0.5203125,0.4890625,,,0.6044921875,0.58623125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_bleach,0.59375,0.409375,,,0.675,0.5142578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,hand_wash,0.425,0.73125,,,0.538965625,0.8892578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,hand_wash,0.575,0.59375,,,0.6684578125,0.72055625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,30C,0.50625,0.68125,,,0.603028125,0.8003421875000001,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,30C,0.6484375,0.5171875,,,0.7375484375,0.6391609375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-475908285-612x612_jpeg.rf.7d63744e280b6427ca7e428eb9c60fdd.jpg,DN_tumble_dry,0.33125,0.5140625,,,0.42319375,0.6530765625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/168_jpg.rf.7ea1bf2c122b7024bbeb13f9c911dc37.jpg,ER_27,0.7890625,0.7046875,,,0.91796875,0.79765625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/168_jpg.rf.7ea1bf2c122b7024bbeb13f9c911dc37.jpg,ER_18,0.453125,0.725,,,0.60078125,0.81484375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/168_jpg.rf.7ea1bf2c122b7024bbeb13f9c911dc37.jpg,ER_15,0.296875,0.7375,,,0.44375,0.82109375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/168_jpg.rf.7ea1bf2c122b7024bbeb13f9c911dc37.jpg,ER_37,0.615625,0.7265625,,,0.7703125,0.81015625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.8330862e834cf35feee2cd491439bf31.jpg,30C,0.2546875,0.375,,,0.3105953125,0.412353125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.8330862e834cf35feee2cd491439bf31.jpg,30C,0.284375,0.5015625,,,0.342090625,0.548340625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.8330862e834cf35feee2cd491439bf31.jpg,DN_bleach,0.3234375,0.3875,,,0.3736328125,0.41875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.8330862e834cf35feee2cd491439bf31.jpg,DN_bleach,0.3484375,0.50625,,,0.3970703125,0.5465828125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.8330862e834cf35feee2cd491439bf31.jpg,line_dry,0.38125,0.3890625,,,0.4248046875,0.4236328125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.8330862e834cf35feee2cd491439bf31.jpg,dry_flat,0.40625,0.5078125,,,0.4470703125,0.5498046875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.8330862e834cf35feee2cd491439bf31.jpg,iron_medium,0.4390625,0.390625,,,0.48291093749999997,0.4312984375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.8330862e834cf35feee2cd491439bf31.jpg,iron_medium,0.45625,0.5171875,,,0.5106453125,0.5578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.8330862e834cf35feee2cd491439bf31.jpg,dry_clean_any_solvent_except_trichloroethylene,0.4953125,0.3921875,,,0.5450203124999999,0.4345703125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_021310701_jpg.rf.8330862e834cf35feee2cd491439bf31.jpg,dry_clean_any_solvent_except_trichloroethylene,0.515625,0.528125,,,0.56123125,0.5654296875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-184396984-612x612_jpeg.rf.81f2a6d96fb41a842e183cb290a8e53a.jpg,40C,0.1546875,0.1234375,,,0.2951171875,0.3171875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-184396984-612x612_jpeg.rf.81f2a6d96fb41a842e183cb290a8e53a.jpg,DN_bleach,0.303125,0.0875,,,0.440625,0.26435624999999996,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-184396984-612x612_jpeg.rf.81f2a6d96fb41a842e183cb290a8e53a.jpg,DN_tumble_dry,0.4265625,0.0609375,,,0.55654375,0.23779374999999997,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-184396984-612x612_jpeg.rf.81f2a6d96fb41a842e183cb290a8e53a.jpg,iron_low,0.5546875,0.0390625,,,0.690625,0.21220781249999998,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/istockphoto-184396984-612x612_jpeg.rf.81f2a6d96fb41a842e183cb290a8e53a.jpg,DN_dry_clean,0.68125,0.00625,,,0.8204593750000001,0.1892578125,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033517700_jpg.rf.804e93a263a92a00df67d1c238ee46c4.jpg,40C,0.340625,0.465625,,,0.39560625,0.5138671875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033517700_jpg.rf.804e93a263a92a00df67d1c238ee46c4.jpg,DN_bleach,0.396875,0.471875,,,0.444140625,0.509375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033517700_jpg.rf.804e93a263a92a00df67d1c238ee46c4.jpg,DN_tumble_dry,0.446875,0.465625,,,0.4921875,0.50341875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033517700_jpg.rf.804e93a263a92a00df67d1c238ee46c4.jpg,iron_low,0.4953125,0.4640625,,,0.5513671875,0.504590625,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033517700_jpg.rf.804e93a263a92a00df67d1c238ee46c4.jpg,dry_clean_any_solvent_except_trichloroethylene,0.5515625,0.4703125,,,0.5966796875,0.5016609375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033449029_jpg.rf.84747618c34604768a559edcb9b41728.jpg,dry_clean_any_solvent_except_trichloroethylene,0.3625,0.384375,,,0.41328125,0.4234375,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033449029_jpg.rf.84747618c34604768a559edcb9b41728.jpg,iron_medium,0.421875,0.3765625,,,0.48671875,0.421875,,
TRAINING,gs://laundry_symbols_test/Laundry Coach v1i Coco/train/PXL_20221022_033449029_jpg.rf.84747618c34604768a559edcb9b41728.jpg,DN_tumble_dry,0.4953125,0.375,,,0.55859375,0.41640625,,
